address	text
0x00A1A2A0	적 상황은 어떤가?
0x00A1A2B4	내해　작은　섬에
0x00A1A2C8	집결한　듯합니다
0x00A1A2EF	내해를　둘러
0x00A1A32F	적 포위 완료했습니다.
0x00A1A367	한 부대씩 확실하게...
0x00A1A399	전멸　전까지는
0x00A1A3AA	무슨　일　날지　모른다
0x00A1A3C1	긴장　늦추지　말라고
0x00A1A3DB	병사에게 전하라
0x00A1A3F8	주위가 적뿐인가.
0x00A1A41A	전멸은 뻔하다.
0x00A1A557	병사라도
0x00A1A84C	무사한　듯합니다
0x00A1A90F	그리　안　된다
0x00A1A979	놈들이 미사일 기지를 쓰면 골치다.
0x00A1AAF9	태세를 정비해라.
0x00A1AB3D	무사해 다행
0x00A1AD6C	기운　잃지　마시오
0x00A1AD95	다음엔 꼭 이길 겁니다.
0x00A1AE09	특기 해상 유닛으로 공격해 줘
0x00A1AE85	암초　이용해　전진
0x00A1AEF6	그런 말하다니
0x00A1AF39	수리 필요한 전함,
0x00A1AF93	호크 님에게
0x00A1AFE4	뭘 묻고 온 거야?
0x00A1AFFC	수리 소요일입니다
0x00A1B078	30일은 필요 없다니까.
0x00A1B0EC	사람이　부족하면
0x00A1B194	전함 접안 통신이 들어왔어.
0x00A1B25D	지금은 시간이 중요해
0x00A1B278	적 수리 전에 공격해야 해
0x00A1B2BA	위공항을뺏기면
0x00A1B329	공중 유닛엔 대공 전차
0x00A1B342	전함은 간접포 집중포화로
0x00A1B37D	적이 공격했다고?
0x00A1B3EC	어찌할 수 없잖아!
0x00A1B43C	병력을 부대에 돌려...
0x00A1B4D8	하루 남았습니다
0x00A1B63E	우리도 신무기를 개발했군요.
0x00A1B68B	병기와 설계도까지 받아 가겠습니다.
0x00A1B6D9	적이 제멋대로 구는 건 못 참아서.
0x00A1B7AC	퇴각입니까
0x00A1B7D9	적 대부대가 나오기 전에,
0x00A1B81C	이기고 물러난다...?
0x00A1B983	날화나게하면어찌될지
0x00A1B9A1	따끔한 맛을 보여 줄게!!
0x00A1BA3A	퇴각한 듯합니다.
0x00A1BA5A	공격할 만큼 하고
0x00A1BA93	분하다!!
0x00A1BB7C	전쟁을　유리하게
0x00A1BC86	적　전함　이동　시작!
0x00A1BCEF	적 수리 능력을 얕본 것 같아.
0x00A1BD18	다음엔 단숨에 전진해.
0x00A1BDDE	좋은 힌트가 될 듯해.
0x00A1BE57	매일 레이저 발사
0x00A1BEB3	콩그 쪽은 어때요
0x00A1BF0E	할 수 없군요.
0x00A1C104	우리에게 항복을 권함
0x00A1C13E	내 말대로 답신해.
0x00A1C1F6	그녀는　어쨌지
0x00A1C344	지금　부대만이라도　전투　준비
0x00A1C3A9	싸울　필요　없다
0x00A1C3BC	목표는 레이저포 모두 격파인가,
0x00A1C3E2	적　거점　점령　중　하나로　좁힌다
0x00A1C4D3	레드스타군을 구하는 일이
0x00A1C597	구호　물자를　가져왔는데
0x00A1C5D4	실패는 누구나 해.
0x00A1C605	걱정 마.
0x00A1C646	그런　말은　아니다
0x00A1C66E	함께　싸울　마음을
0x00A1C6EC	고마운 건 내 쪽이야
0x00A1C725	이제　좀　싸우기　쉬워져
0x00A1C75C	적　마음대로　안　둬
0x00A1C841	확보할 거점은 공항이면 돼.
0x00A1C86B	아군 전멸 전에 적을 친다!
0x00A1C8E8	왜그래?
0x00A1C97A	자폭 장치가 있다든가.
0x00A1CA1C	적이 공항을 만들었다?
0x00A1CA68	우리 눈 피해서
0x00A1CB1B	나밖에 못 움직인다는 걸
0x00A1CB67	공중 해상전이면
0x00A1CB78	해상이 크게 불리하지만
0x00A1CBD0	공대해 우세가 뒤집히다니
0x00A1CC38	마지막 한 판 이기면 된다.
0x00A1CC5C	적은 전면 퇴각한 듯합니다
0x00A1CCA3	헛걸음이었나
0x00A1CCEC	적은 공군 주력이라 들었으니.
0x00A1CD3B	걱정할 필요도 없었군.
0x00A1CD91	더 자신을
0x00A1CDBF	불리한 공군 중심 상대에게
0x00A1CE53	그게 좋은 점이기도 하지
0x00A1CEEC	다른 사령관에게 지원 요청하겠습니까
0x00A1CF31	다시 한 번 힘내 보자.
0x00A1CF6C	가운데 공장부터 차지해야
0x00A1CFC8	보병 수송차도 태울 수 있단 걸
0x00A1D01C	되는 데까지 해보겠어
0x00A1D04A	마지막이면 돼
0x00A1D0C4	다른 사령관에게 지원 요청하겠습니까
0x00A1D109	다시 한 번 힘내 보자.
0x00A1D12D	첫 적 공중 부대를
0x00A1D1D5	주변 섬은 나중에 해도 돼
0x00A1D1F9	되는 데까지 해보겠어
0x00A1D227	마지막이면 돼!
0x00A1D24D	콩그가 오고 있어
0x00A1D294	할 말이 있대.
0x00A1D31B	위험할 것 같아
0x00A1D349	화산 탓에 상공 기류가 흐트러졌다.
0x00A1D374	적도 공중 부대를 못 내보낸다.
0x00A1D3A3	용암이 솟구친다
0x00A1D3B8	아군 피해도 날지 모른다
0x00A1D3D8	그래서 어쨌나
0x00A1D3EB	이기기 위해
0x00A1D3F9	어쩔 수 없다
0x00A1D419	그럼 내 전선으로 와라
0x00A1D564	출격 준비 중인가?
0x00A1D57C	어쩌지?
0x00A1D596	화산 탓에 공중 부대는 못 내
0x00A1D641	지상전은　내가　제일
0x00A1D690	혼자 멋대로 출격할 셈인가
0x00A1D6B3	뭐라도 된 줄 아나
0x00A1D73A	전장에 사정은 없다
0x00A1D788	화산에서 뿜는 용암은
0x00A1D7A4	일정한 패턴이 있는 듯해.
0x00A1D7D9	싸움을 유리하게 이끌겠지
0x00A1D81C	소중한 전력을 낭비하지 마.
0x00A1D86D	퇴각하는 게 좋겠군.
0x00A1D884	이 악조건 속,
0x00A1D8AA	한나가 고맙다더군
0x00A1D8C3	모두께 전해줘
0x00A1D9AD	다음도 실패 마
0x00A1DA4C	달리 할 말은 없는 걸까.
0x00A1DB19	이　꼴이야
0x00A1DB6C	악취미 짓은 안 해
0x00A1DB94	다른　건　몰라도
0x00A1DBF9	호크에게도 이길 수 있어.
0x00A1DC16	죽은　병사에게　미안하면
0x00A1DC3A	다음엔 꼭 승리를 잡아 봐!
0x00A1DCA1	위　오른쪽　공장
0x00A1DCB4	장악해 두지 않으면 승산이 없어.
0x00A1DCF5	공장　점령이　쉬워지겠네
0x00A1DD10	용암 분출 패턴을 읽고,
0x00A1DD54	얻은 지도에 따르면,
0x00A1DD6E	연구소는 이 근처인 듯해
0x00A1DD94	놈들은 신형전차를,
0x00A1DDA8	거기서　개발했단　거야
0x00A1DDD9	그곳　수비　부대는
0x00A1DDF0	수는　많지　않은　듯해
0x00A1DE48	왜그래?
0x00A1DE61	같을 때도 있는 법.
0x00A1DE9A	좋으라고 작전 짠 거다.
0x00A1DF63	여기로 향하는 듯해
0x00A1DF8B	여기에 도착해?
0x00A1DFFD	위험한 9일이 되겠군.
0x00A1E02C	반드시 손에 넣겠어.
0x00A1E048	저 전차 있으면
0x00A1E063	잘　싸울　듯해
0x00A1E078	신형전차 쓰면
0x00A1E08C	아군　피해도　줄겠네
0x00A1E0F1	오늘　안에　해내야　해
0x00A1E151	오늘 안에 작전을 성공시켜야 해.
0x00A1E1C4	이걸로　아마
0x00A1E1D3	적　군사력에　한발　접근
0x00A1E1FC	신형 전차 부대 사용이
0x00A1E27C	신형 전차는 지상전 특기인 나에게 맡겨.
0x00A1E2B9	애초에 네놈이 지휘하면,
0x00A1E3A0	싸움거리만　늘지　않길
0x00A1E3C8	우리　군의　승리는
0x00A1E3DF	이미 결정난 셈
0x00A1E3F4	신형전차　있으면
0x00A1E431	많은　아군이　구원되길
0x00A1E466	다시 한 번 기회를 노려 보자.
0x00A1E543	먼저　적을　전멸시켜
0x00A1E5E3	너무 느긋하게 일을 벌였을 뿐이다.
0x00A1E678	본부 설치가 끝난 듯합니다.
0x00A1E71E	세　사람뿐　아니라
0x00A1E77B	무슨 일이 있어도 지켜라.
0x00A1E7AC	돌아갈 곳은 없다고 여겨라
0x00A1E886	이 싸움은 끝나지 않아.
0x00A1E8C0	그런 일은 없다.
0x00A1E944	우리도 힘 보태고 싶어.
0x00A1E96E	병력은 못 내도
0x00A1E980	조력은 아끼지 않겠다고 해.
0x00A1EA39	공중전이　유리하겠군
0x00A1EA6E	공중 진군이 유리할 듯...
0x00A1EAF7	마지막이면
0x00A1EB57	적　마음대로　안　둔다
0x00A1EB89	우리　쪽이　가까워
0x00A1EBBA	적 배후로 도는 게 핵심.
0x00A1EBF6	조금은 배짱 있어 보이는군.
0x00A1EC1C	내겐 보인다!
0x00A1EC2E	여기서　적　약점으로　진격
0x00A1ECE7	직접 공격 한 방에
0x00A1EDAC	어리석군
0x00A1EDE4	물건과 죽을만큼
0x00A1EDF8	아직 안 몰락했다.
0x00A1EE53	나란　자가
0x00A1EE66	이런　꼴이　되다니
0x00A1F030	기쁘긴 하지만
0x00A1F0DC	그대들　도움　덕분이다
0x00A1F11B	감사를　표하겠다
0x00A1F215	블랙홀군 본거지를 함락시키지 않는 한
0x00A1F23F	진정한 싸움은 끝나지 않아.
0x00A1F264	이전보다　더
0x00A1F274	힘든 싸움이 될 듯해.
0x00A1F2BF	어떤 적이 나와도
0x00A1F3C9	아직 멀었구나. 멀었어.
0x00A1F4B5	대처가　관건이네
0x00A1F58C	대소　캐논이군
0x00A1F60A	어스군은 바다나 하늘서 공격해 보자.
0x00A1F688	역시군,
0x00A1F6D2	파이프 너머 이음매 노릴 수 있어
0x00A1F7EA	정보부 통신이 왔어
0x00A1F805	각지서　정체불명부대가
0x00A1F843	이 일을 전하라!
0x00A1F862	언제든 움직이게 해 둬라!
0x00A1F955	제자　상태　보러　왔다
0x00A1F9B3	선생　힘을
0x00A1F9C0	빌려주실까요?
0x00A1F9FD	그리고 선생은 공중전
0x00A1FA14	사령관이 3명 있으면
0x00A1FA8B	언제든 출격 가능!
0x00A1FBB1	원거리　일방　공격은
0x00A1FBCE	취향은　아니나
0x00A1FBF5	적 오기 전에
0x00A1FDD9	먼저　닿으면
0x00A1FE02	발사 가능해.
0x00A1FE79	힘　밀렸나
0x00A1FF09	아스카 미사일 기지가 있었기에
0x00A1FF2B	이길　수　있었다
0x00A1FF72	다음 전장으로 가라!
0x00A1FF99	승전　함성　올려라
0x00A1FFFF	이번　전장에서는
0x00A20012	미사일 기지 확보 우선이야.
0x00A20051	적에게 빼앗기지 않게 해
0x00A2006E	다리　막아
0x00A2009F	분명　이겨
0x00A200EC	다음엔 헛되이 안 해
0x00A20157	이번　전장에서는
0x00A2016A	미사일 기지 확보 우선이야.
0x00A201A9	적에게 빼앗기지 않게 해
0x00A201F7	분명　이겨
0x00A20213	작은 섬의 두 공장도
0x00A20256	적에게 안 뺏기게
0x00A20267	확실히 막아 둬!
0x00A202BC	다음엔 헛되이 안 해
0x00A203C7	그냥　넘어진　거야
0x00A2040C	나는　몰라도
0x00A20427	혹시 일이 생기면・・・
0x00A20455	후방에 남겼어야 했을지도.
0x00A20563	언제 이런 걸 만들었지.
0x00A20580	우리　영토에
0x00A205BC	녹슬게 해 주마!
0x00A20614	싸움의 핵심은 정보야.
0x00A20633	무리하면 피해가 늘어
0x00A2069B	한 번 해 보자.
0x00A207A8	저 대형요새를
0x00A207DD	8개　전부　부숴
0x00A20801	요새는 무력화되니
0x00A2090C	나라　힘을　모아
0x00A20949	떨어뜨릴 수 있는 게 아냐
0x00A20968	여기를 정리하면,
0x00A20992	처분해야 한다.
0x00A20A68	연구소 지도가 아니야.
0x00A20AD6	나중에 병력을 내보낼 거야.
0x00A20B09	키쿠치요님께　전하겠습니다
0x00A20B2F	여긴 어떻게든 해야겠네.
0x00A20CC2	격렬해질 것이다.
0x00A20CD9	어리광은 안 통해
0x00A20DA1	중립 공장이 2개뿐인 건 눈치챘느냐?
0x00A20E9A	정찰차　전선에　보내
0x00A20EBE	파악하며　전진해라
0x00A20F38	현지 물자는
0x00A21016	이　아름다운　바다를
0x00A210DD	전투　준비에　들어가라
0x00A2111D	정면　진군해도
0x00A21158	내 차례인 듯하군.
0x00A2125C	알 필요는
0x00A21281	곧　이　세계는
0x00A212CC	멸망시킬 뿐
0x00A212F7	싸움은 싫지만
0x00A21309	할 수밖에 없나
0x00A2132E	좋은 얘기 하나 해 주마.
0x00A21477	나를 이길 순 없을 게다.
0x00A21492	보병 얕보면 보병에게 당한다.
0x00A214FE	내 상대라고
0x00A21559	이 늙은이에게
0x00A215B6	선생　승리야
0x00A215F5	그러고 보니
0x00A21630	이 나라
0x00A2165F	모두가 겁낸
0x00A216A2	오늘　운　나쁘군
0x00A2177F	어쩌다　그런　얘기가
0x00A21820	역시 늙음엔 못 이기는구나.
0x00A21862	선생님 전투헬기 지휘가 훌륭한지는,
0x00A218B3	가운데 공항과 공장만 먼저 빼앗으면,
0x00A218DF	분명　승리할　겁니다
0x00A21970	역시　나이는　못이기나
0x00A219B2	선생님 전투헬기 지휘가
0x00A21A0B	선생은　보병　지휘도
0x00A21A56	먼저 가운데
0x00A21A63	공항 옆 공장 점령이 제일이야
0x00A21A8A	선생님 능력을 최대한 살리면,
0x00A21AAA	반드시 이길 수 있어
0x00A21B6B	저 산 위에서
0x00A21B7A	어찌쓰나
0x00A21BCC	적국 도시를 공격합니다
0x00A21C7E	보병 부대는 어찌 됐나
0x00A21C98	명령대로 배치했습니다
0x00A21D1C	적을 끌어들이는 미끼입니다
0x00A21D3B	빨리 점령당하면 곤란해
0x00A21DB1	우리 마을
0x00A21E2E	그냥　둘순없다
0x00A21E4B	저 마을
0x00A21E55	전략상 중요하지 않아.
0x00A22004	적　함정　조사할게
0x00A22061	말도 안될 병기 같아.
0x00A2207A	상하좌우 일직선 레이저를
0x00A22108	시제품이라 항상 쓸 수는 없어
0x00A2214C	유리하게 싸워
0x00A22194	칭찬해도 안 나와
0x00A221AF	오른쪽 위 도시 10개를 뺏기면,
0x00A222B8	병기일 뿐입니다
0x00A22316	앞으로가 문제입니다
0x00A223AB	이제 적은 없는 듯해.
0x00A223E9	감사 인사를 들었어
0x00A2245B	적 함정을 피해 모른 척했다면
0x00A224EC	고된　결단
0x00A22533	조금만
0x00A225A2	사령관 추정 인물 발견 보고
0x00A225DE	즉시 추격한다
0x00A2266F	해봐야　안다
0x00A22708	내　앞길에　적없다!
0x00A22784	우린 옐로 코멧 사람들을 지키기 위해 있다,
0x00A228BE	빈틈을 노려 가면,
0x00A229CC	하지만
0x00A22A22	전장이 남은 한
0x00A22ACB	다음　전장으로!
0x00A22C18	아버지와　선생님엔
0x00A22C60	다 새어나갔구나.
0x00A22DF9	내　승리잖아
0x00A22E0E	그렇게　안봐?
0x00A22E5B	그 전에 전멸해.
0x00A22F27	어느 생각이 옳은지
0x00A2304B	장난 아니란 말이야!
0x00A230A4	너도　같잖아
0x00A231C0	다를　것　없어
0x00A231DE	너도　깨닫게　돼
0x00A23246	그럼 또~
0x00A232BE	그렇게 되면 안 돼
0x00A23340	작전을 다시 짜야겠어.
0x00A23361	내 능력을 살리려면
0x00A23400	그렇게 유인한 뒤 공격하면
0x00A23453	자신 있는 색적 지도
0x00A2346B	다음엔 반드시 이긴다
0x00A234B0	몇 번이든 상대할게.
0x00A23540	거의 제로인 듯해
0x00A23559	우리에게 유리하게
0x00A235DE	무시해야 해
0x00A235FB	그럴 수도 있다.
0x00A2361D	제안받을 생각이다
0x00A23658	무기 버린 자엔
0x00A23699	도리에　어긋나오
0x00A236C4	아무도 없는 듯해
0x00A23708	저기 누군가 있는 듯하구나
0x00A23950	모든　공격을　막는
0x00A239B0	본부　점령　전까지
0x00A239C3	거기서　보고만　있어라
0x00A23A2B	비겁하다니　뜻밖
0x00A23A79	늙은이에 볼일 없습니다
0x00A23A94	내가 승자 되는 걸
0x00A23B2E	집중 공격으로
0x00A23BBB	압도적 우위가
0x00A23C36	아무것도 아니다
0x00A23C8B	저 세 포대라면.
0x00A23CA0	저걸 모두 떨어뜨리면
0x00A23D94	나를 화나게 하지 마라.
0x00A23DE8	이젠 싸우고 싶지 않다
0x00A23E03	편히　느긋이
0x00A23E42	비겁한　짓은　마라
0x00A23F1C	젊은이에게 자리 물려주시죠?
0x00A23F5D	늙은이 힘도 아직 쓸모 있다.
0x00A23F84	그렇게　말한　키쿠치요　일행　위해
0x00A23FD7	설마 다시 저와 싸우실 생각이세요?
0x00A24080	막아내는　것도　가능
0x00A24095	본부 방어를 굳히고,
0x00A240C4	이 몸으로도 이길 수 있지.
0x00A240F6	야마모토 브레이크는
0x00A24141	당신 힘이라는 것,
0x00A2418A	여기　같네
0x00A241B6	신형 전차가 개발 중일 거야.
0x00A2421B	18일　안에　연구소　점령
0x00A24239	적 전멸 시 도면 획득 가능
0x00A24270	느긋할 수는 없구먼.
0x00A243A8	조금 더 버텨라
0x00A24500	어떻게든 되겠구먼.
0x00A24518	내일 공격으로 어떻게든
0x00A24585	오늘내일　작전서　끝내야
0x00A24630	신형 전차 생산 가능해
0x00A246F9	그땐 잘 부탁해-
0x00A24750	레드스타로　돌아갑니다
0x00A24769	또 만날 땐
0x00A24784	이름도 안 말하고 가다니
0x00A247CA	또 만날 일도 있겠지요.
0x00A24804	최강 부대는,
0x00A2483F	얕볼 수 없는 개발력
0x00A24896	콩그는 뭘 하고 있는 걸까요
0x00A24900	안 돼...
0x00A24919	너라면 이 전투를 보고
0x00A24932	좋은 생각이 떠오른 것 아닌가?
0x00A249DD	육지뿐 아니라
0x00A249F4	공중 방어도
0x00A24A03	갖고 싶군.
0x00A24A42	지형 불리한 타국 싸움이다.
0x00A24A63	여기서 전멸하면 면목이 없지.
0x00A24AAC	이 나라에서 몰아낼 때까지,
0x00A24B32	내　이름을　함부로
0x00A24B68	예정보다 늦어지는 듯하지만
0x00A24B88	뭘　하고　있었나
0x00A24BD6	이런　소국　따위
0x00A24BE8	곧 지배해 보이겠습니다.
0x00A24C0B	내가 여기에 왔는가...
0x00A24C66	이 싸움 이기면
0x00A24CCE	이 전투 이기면
0x00A24CE1	적을　몰아내
0x00A24E63	이미 이겼어
0x00A24EA8	오랜만입니다.
0x00A24F30	함께 싸울 생각입니다
0x00A25260	이 싸움 승리는
0x00A25273	오래도록 전해지겠지
0x00A252C8	원군 와 주셔서,
0x00A2531F	우리도
0x00A25391	지금 도착한 듯하군.
0x00A253F2	싸우고 계셨습니까?
0x00A25427	힘은 엄청납니다
0x00A25483	그에게 패배 직전이라죠
0x00A2551A	모두 힘을 합치면
0x00A2559C	다음 전장으로 가야 해
0x00A255E9	헤아릴 수 없는 힘이 있어
0x00A25650	지체할 수
0x00A2565F	없습니다
0x00A256BD	힘을 보태지요
0x00A256CE	모두 힘을 합치면
0x00A25771	다음엔 쉬게 해줘~
0x00A257E9	평화가　돌아오네
0x00A2580D	느긋하게　지내겠군
0x00A25870	작전　다시　세우자
0x00A25907	먼저　하늘　장악이　유리해
0x00A25926	육지서　적을　막고
0x00A25939	내게 맡겨줘
0x00A259A6	파이프를 직접 노릴 수 있겠군.
0x00A259CC	이번엔 반드시 이겨야
0x00A25A96	스네이크에게 맡기십시오.
0x00A25B00	내 눈으로 지켜보겠다
0x00A25C52	물자와 자금이 모이는 듯해
0x00A25C78	다른 나라 보고도 같아
0x00A25D2A	지금도 여기 있다고 장담 못해...
0x00A25DAF	물자　자금을　모은다면
0x00A25DF4	다른 곳 일이라면
0x00A25E92	적 계략을 살피는 의미도 있습니다.
0x00A25EF4	시간　가면
0x00A25F01	적 방어도 단단해진다.
0x00A25FAC	정말 지켜야 할 게 없으면,
0x00A2601C	역시　대단해
0x00A26047	여긴　간접공격이　유효해
0x00A261D8	전군 미사일 발사대까지 퇴각하라.
0x00A26222	미사일 발사대까지 오너라.
0x00A262B0	적이 미사일 발사대 건설 중,
0x00A262EF	코스모랜드 다른 대륙을
0x00A26308	미사일 공격할 작정 같아.
0x00A26340	포로 적병의 말
0x00A26357	우리　독자　정보도
0x00A26497	그게 자연스러워
0x00A264B3	그냥 손놓고 있다는
0x00A264E3	병사　사기를　생각하면
0x00A264FA	빨리 끝내야 해.
0x00A2652E	꾸물대며 얘기해 봤자
0x00A265F4	언젠간 싸우게 돼.
0x00A26644	비장의 카드를 얻고 싶다면
0x00A2669F	반대는　없는　듯하군
0x00A266BF	이제 미사일 발사대로
0x00A26704	다음도 안 진다!
0x00A26725	낙승이라 이거지
0x00A26781	조금만　더　힘내자
0x00A2679C	다음도 힘낼게
0x00A267D8	다음 적은 더 강해
0x00A26874	더는 병사들에게
0x00A268E4	하나 알았는데,
0x00A268FB	적은　아마
0x00A26908	파이프 안에선 안 나오는 듯해.
0x00A269BB	차량계 유닛이야.
0x00A269D7	분명 도움 될 거야.
0x00A26AEF	어떻게 해야 이길까요?
0x00A26B28	타국인에게 묻기 전
0x00A26B3D	왜 내게 묻지 않는가
0x00A26B65	양쪽　수비군은
0x00A26B79	일단 공장을 차지하고 싶어.
0x00A26B9C	적 보병을 먼저 쓰러뜨리면,
0x00A26BEC	말　좀　들어라
0x00A26C00	적 해상부대 깊이 안 쫓아도
0x00A26C41	보급 수단을
0x00A26C70	중앙 방어군은 부담이 커.
0x00A26CAE	조심해야겠네요
0x00A26CCD	그 역할은 키쿠치요에게!
0x00A26CE9	우리 군 힘,
0x00A26CF6	보여드리지요
0x00A26D17	다음엔 반드시 이기겠다!
0x00A26D87	시간　걸릴　듯해
0x00A26DE3	그렇게 못 기다려.
0x00A26E7A	바로 사용 가능.
0x00A26F6C	드디어군...
0x00A26FCE	작전밖에 못 세우는 여자군
0x00A27009	이리저리　다녔군
0x00A27092	슬픔도 전원이 맛보라.
0x00A270C5	미사일에 불타는 꼴을 봐라.
0x00A27106	그렇게 안 돼!
0x00A27140	발사대　접근조차　불가
0x00A2717B	얘기는　끝이다
0x00A271D0	못　간다니　대체
0x00A2725A	자신감의 원천인가.
0x00A2728C	입막는 편이
0x00A272AC	피해 갈 수도 없겠군.
0x00A272D1	상대 방어를 약화시키고
0x00A2738A	먹잇감　되어라
0x00A273B8	내일이면 미사일 발사 가능!
0x00A2741C	내일이 기대돼! 큰 불꽃이야~!
0x00A27560	마지막 마무리를 해 볼까.
0x00A27597	서둘러 발사대로 진격!
0x00A275E0	이게　끝이네
0x00A276B9	딴 건 신경 쓰지 마.
0x00A2776A	완전히 멈췄습니다!
0x00A27800	이대로 끝나지 않는다.
0x00A27B1D	할 말 있으면 앞으로 나와라.
0x00A27B48	무슨 일이야!?
0x00A27B80	내　힘이　어디까지인지
0x00A27CB8	그저　움직였다
0x00A27F88	내 존재를 기억해 둬라.
0x00A28029	또 격퇴하면 돼.
0x00A28050	충분히 대비해야 해.
0x00A280A3	나중 얘기는
0x00A28170	이렇게 마크로랜드에는
0x00A28249	너희 뜨거운 싸움을 보니
0x00A2835E	건강해 보여 다행!
0x00A283B2	함께 선생께
0x00A28722	나도 본국으로
0x00A2876A	이런　일　안　나게
0x00A287E8	이런　일　안　나게
0x00A28802	이글　공중전　외를　도와줘
0x00A28B0C	노병은　안죽어
0x00A28B64	우린　최강　누구라도
0x00A28BC3	각자 집으로 돌려보내
0x00A28C90	다음 일격 막아야 해.
0x00A28CA8	작전 재검토가 필요해...
0x00A28CD2	좋은 작전이 떠오르나?
0x00A28D18	헬 레이저와 캐논은 확실히 강력해
0x00A28D48	정면의 적에게만 통하는 듯하네.
0x00A28D84	정면　섬의　적을
0x00A28E47	파이프　따윈　한방
0x00A28ECE	분명 도움 될 겁니다!
0x00A28F45	다음엔 반드시 이기겠네!
0x00A2901D	다음 일격 막아야 해.
0x00A29038	작전 재검토가 필요해...
0x00A29062	좋은 작전 떠오르나?
0x00A2920B	파이프 따윈 한 방!
0x00A29292	공수 뛰어난 우리 군에,
0x00A2932E	다음엔　반드시　이겨
0x00A294E4	장비없음
0x00A295EC	직격
0x00A29840	메테오강타
0x00A29906	표시안함
0x00A2992C	맵 나가기
0x00A29AC1	이동쉬움
0x00A29AD4	방어낮음
0x00A29AFD	지상 유닛 중 보병계
0x00A29B3D	이 지형 보병은
0x00A29B95	에 인접하지 않으면,
0x00A29C06	지형이지만 방어엔
0x00A29C4A	육상 유닛 회복 보급이
0x00A29C63	가능
0x00A29C90	이동 가능
0x00A29CC4	지상 유닛 회복 보급
0x00A29CDB	가능.
0x00A29CE8	공항 도시
0x00A29D12	공중 유닛 생산 회복
0x00A29D29	보급 가능.
0x00A29D38	항구 도시
0x00A29D60	해상 유닛 생산 회복
0x00A29D77	보급 가능.
0x00A29D88	육지를 잇는 다리
0x00A29D9B	이동　쉬우나
0x00A29DAA	지형 효과 없음
0x00A29DC0	육지에서 바다로
0x00A29DDD	승하선이
0x00A29DF5	지형 효과 없음.
0x00A29E08	공장 보유 도시
0x00A29E32	육상 유닛 생산과
0x00A29E45	회복　보급　가능
0x00A29E75	매우 두꺼운 장갑으로
0x00A29EA7	모든 유닛 진입 불가.
0x00A29EE2	다른　파이프보다　장갑이
0x00A29F04	미사일　기지　보병계라면
0x00A29F1D	1발만 발사 가능.
0x00A29F36	사거리 무한 착탄점
0x00A29F4D	에서 2칸 범위 공격.
0x00A29FE6	신형전차 연구를
0x00A2A01D	공격 사거리 강력
0x00A2A069	공격/사거리 모두 캐논
0x00A2A082	밀리지만 강력
0x00A2A0D0	무차별　관통
0x00A2A124	가끔 화산탄을 뿜는다.
0x00A2A13D	모든 유닛 진입 불가.
0x00A2A1DF	쓰면 연사 불가
0x00A2A21A	파이프와 같은 장갑
0x00A2A390	좋아함　손가는학생
0x00A2A3A7	싫어함: 한가한 날
0x00A2A418	예상보다　강력한
0x00A2A42B	일격이　잘　나오고
0x00A2A440	적　많이　격파
0x00A2A474	예상보다　강력한
0x00A2A487	일격이　잘　나오고
0x00A2A49C	적을 더 쓰러뜨릴 수
0x00A2A4D4	기계광 활기찬 소년
0x00A2A4ED	생각나면 바로
0x00A2A502	행동하는 타입
0x00A2A511	동료를 아낌
0x00A2A52C	좋아함 기계
0x00A2A539	싫어함 기상
0x00A2A563	약점　없고　다방면
0x00A2A57A	상황마다 활약 가능.
0x00A2A5D4	공격력　상승
0x00A2A5E5	이동력　1　증가
0x00A2A622	비뚤어진 일 싫어함
0x00A2A63A	좋아함　강한자
0x00A2A660	보병계 제외
0x00A2A68A	직접 공격 특기.
0x00A2A69B	간접공격 사거리가
0x00A2A6B2	사거리　짧고　공격력　낮음
0x00A2A6D0	직접 공격 유닛의
0x00A2A6E9	공격력　상승
0x00A2A6FA	이동력　1　증가
0x00A2A710	직접 공격 유닛의
0x00A2A740	이동력　2　증가
0x00A2A7D0	설국 출신이라 눈에서도
0x00A2A7EB	이동력　안　떨어지나
0x00A2A802	비　오면　이동력　저하
0x00A2A830	확실하기 때문에
0x00A2A845	딱히 약점 없음.
0x00A2A86B	눈　내려　이동　방해
0x00A2A8A3	눈 내려 이동 힘들게
0x00A2A8C5	게다가 강한 눈보라로
0x00A2A90C	도미노 사령관
0x00A2A940	특수부대　대장으로
0x00A2A9A0	보병계　공격력　높고
0x00A2A9F7	직접공격　약함
0x00A2AA08	보병계 이동력 1 증가
0x00A2AA21	공격력　상승
0x00A2AA34	보병계 이동력 2 증가
0x00A2AA4D	공격력이 크게 오른다.
0x00A2AA77	한번에 점령 가능
0x00A2AAAB	위기때　믿음직하다
0x00A2AB0C	간접공격 사거리
0x00A2AB1D	1 길고 공격력 높지만,
0x00A2AB49	직접공격　약함
0x00A2AB5C	간접공격 사거리
0x00A2AB6D	다시 1 증가,
0x00A2AB90	간접공격 사거리
0x00A2ABA1	추가　2증가
0x00A2AC45	방어력도 높지만
0x00A2AC5A	생산비도　높음
0x00A2AC70	전체 유닛 공격력이
0x00A2ACA5	방어력도 오르며, 추가로
0x00A2ACBE	반격시　공격력
0x00A2AD14	침착해 선공보다는
0x00A2AD2F	대기 전략 특기.
0x00A2AD92	내 HP를 상대에게서
0x00A2ADD7	반격시에만　강함
